timestamp=20260324_022952
host=127.0.0.1:11634
model=tinyllama:latest
OLLAMA_LIBRARY_PATH=/home/limonene/ROCm-project/ollama-src/build-gfx900/lib/ollama
ROCBLAS_TENSILE_LIBPATH=/home/limonene/ROCm-project/ROCm-repos_AETS/rocBLAS/build-mi25-gfx900/release/rocblas-install/lib/rocblas/library
PROBE_DIR=/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952
GEN_LOG=/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_generate_tinyllama_latest_20260324_022952.json
SERVE_OUT=/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_serve_stdout_tinyllama_latest_20260324_022952.log
SERVE_ERR=/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_serve_stderr_tinyllama_latest_20260324_022952.log

--- generate result ---
tinyllama:latest
true
length
3908017538
1843392628
95
256

--- rocprof output counts ---
trace_file_count=1
csv_file_count=1
dispatch_rows=21549
tensile_or_gemm_rows=0
kernel_trace_file=/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv
kernel_dispatch_rows=21548
kernel_mul_mat_q_rows=151
kernel_mul_mat_vec_rows=6457
kernel_flash_attn_rows=2180
kernel_quantize_rows=6608
kernel_copy_rows=393
kernel_tensile_like_rows=0

--- rocprof files ---
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv

--- top kernel names (dispatch rows) ---
6457	quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)
3252	void mul_mat_vec_q<(ggml_type)2, 1, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int)
3156	void mul_mat_vec_q<(ggml_type)2, 1, true>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int)
2229	void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)
1090	void rope_norm<true, false, float, float>(float const*, float*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)
1090	void rope_norm<true, false, float, __half>(float const*, __half*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)
1090	void k_set_rows<float, long, __half>(float const*, long const*, __half*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)
1090	void flash_attn_combine_results<64>(float const*, HIP_vector_type<float, 2u> const*, float*, int)
1068	void flash_attn_tile<64, 64, 1, 8, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)
392	__amd_rocclr_copyBuffer
151	void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)
151	void mul_mat_q<(ggml_type)2, 48, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)
98	void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)
91	void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, float const*)
50	void cpy_scalar_contiguous<float, __half>(char const*, char*, long)
49	void mul_mat_vec_q<(ggml_type)14, 1, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int)
22	void flash_attn_tile<64, 64, 8, 8, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)
21	void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)
1	__amd_rocclr_fillBufferAligned

--- sample matches (dispatch/tensile/gemm) ---
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:1:"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:20:"KERNEL_DISPATCH","Agent 1",1,1,3318481,19,6,"__amd_rocclr_copyBuffer",247,339208153544806,339208153553103,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:21:"KERNEL_DISPATCH","Agent 1",1,1,3318481,20,6,"__amd_rocclr_copyBuffer",259,339208158235549,339208158242661,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:22:"KERNEL_DISPATCH","Agent 1",1,1,3318481,21,6,"__amd_rocclr_copyBuffer",274,339208159665943,339208159673351,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:23:"KERNEL_DISPATCH","Agent 1",1,1,3318481,22,6,"__amd_rocclr_copyBuffer",286,339208164361723,339208164367649,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:24:"KERNEL_DISPATCH","Agent 1",1,1,3318481,23,6,"__amd_rocclr_copyBuffer",301,339208165666633,339208165673300,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:25:"KERNEL_DISPATCH","Agent 1",1,1,3318481,24,6,"__amd_rocclr_copyBuffer",313,339208169677217,339208169683143,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:26:"KERNEL_DISPATCH","Agent 1",1,1,3318481,25,6,"__amd_rocclr_copyBuffer",328,339208171010869,339208171017239,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:27:"KERNEL_DISPATCH","Agent 1",1,1,3318481,26,6,"__amd_rocclr_copyBuffer",340,339208175146492,339208175152566,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:28:"KERNEL_DISPATCH","Agent 1",1,1,3318481,27,6,"__amd_rocclr_copyBuffer",355,339208179583601,339208179591009,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:29:"KERNEL_DISPATCH","Agent 1",1,1,3318481,28,6,"__amd_rocclr_copyBuffer",367,339208183659075,339208183665297,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:30:"KERNEL_DISPATCH","Agent 1",1,1,3318481,29,6,"__amd_rocclr_copyBuffer",382,339208184978356,339208184985763,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:31:"KERNEL_DISPATCH","Agent 1",1,1,3318481,30,6,"__amd_rocclr_copyBuffer",394,339208188983902,339208188991162,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:32:"KERNEL_DISPATCH","Agent 1",1,1,3318481,31,6,"__amd_rocclr_copyBuffer",409,339208190313554,339208190319924,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:33:"KERNEL_DISPATCH","Agent 1",1,1,3318481,32,6,"__amd_rocclr_copyBuffer",421,339208194336038,339208194343149,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:34:"KERNEL_DISPATCH","Agent 1",1,1,3318481,33,6,"__amd_rocclr_copyBuffer",436,339208195652355,339208195659170,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:35:"KERNEL_DISPATCH","Agent 1",1,1,3318481,34,6,"__amd_rocclr_copyBuffer",448,339208199675531,339208199681605,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:36:"KERNEL_DISPATCH","Agent 1",1,1,3318481,35,6,"__amd_rocclr_copyBuffer",463,339208201005034,339208201011848,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:37:"KERNEL_DISPATCH","Agent 1",1,1,3318481,36,6,"__amd_rocclr_copyBuffer",475,339208205024209,339208205030283,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:38:"KERNEL_DISPATCH","Agent 1",1,1,3318481,37,6,"__amd_rocclr_copyBuffer",490,339208206523640,339208206530011,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:39:"KERNEL_DISPATCH","Agent 1",1,1,3318481,38,6,"__amd_rocclr_copyBuffer",502,339208210663558,339208210669633,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:40:"KERNEL_DISPATCH","Agent 1",1,1,3318481,39,6,"__amd_rocclr_copyBuffer",517,339208212175138,339208212182694,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:41:"KERNEL_DISPATCH","Agent 1",1,1,3318481,40,6,"__amd_rocclr_copyBuffer",529,339208217427518,339208217433889,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:42:"KERNEL_DISPATCH","Agent 1",1,1,3318481,41,6,"__amd_rocclr_copyBuffer",544,339208219053915,339208219061471,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:43:"KERNEL_DISPATCH","Agent 1",1,1,3318481,42,6,"__amd_rocclr_copyBuffer",556,339208223975475,339208223982438,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:44:"KERNEL_DISPATCH","Agent 1",1,1,3318481,43,6,"__amd_rocclr_copyBuffer",571,339208225604094,339208225610464,0,0,20,0,32,512,1,1,512,1,1
/home/limonene/ROCm-project/ROCm-MI25-build/vega_path_check_logs/rocprofv3_probe_tinyllama_latest_20260324_022952/hbmx-mi25/3318466_kernel_trace.csv:45:"KERNEL_DISPATCH","Agent 1",1,1,3318481,44,6,"__amd_rocclr_copyBuffer",583,339208230870400,339208230877660,0,0,20,0,32,512,1,1,512,1,1
